date,time,sym,n_close,amount_delta,n_midprice,n_bid1,n_bsize1,n_bid2,n_bsize2,n_bid3,n_bsize3,n_bid4,n_bsize4,n_bid5,n_bsize5,n_ask1,n_asize1,n_ask2,n_asize2,n_ask3,n_asize3,n_ask4,n_asize4,n_ask5,n_asize5,label_5,label_10,label_20,label_40,label_60
34,10:08:33,9,-0.01767123287671246,2144193.0,-0.017465753424657615,-0.017534246575342527,1.7559943153945471e-06,-0.01767123287671246,8.752619640595873e-08,-0.017808219178082174,7.986765422043734e-07,-0.01794520547945211,7.111503457984148e-08,-0.01808219178082182,7.65854218552139e-08,-0.017397260273972592,5.415683402618696e-07,-0.01726027397260277,7.65854218552139e-08,-0.017123287671232834,2.264740332004182e-06,-0.0169863013698629,2.406970401163865e-07,-0.016849315068493187,2.1334510373952441e-07,0.0,0.0,0.0,0.0,0.0
34,10:08:36,9,-0.017397260273972592,6338416.0,-0.017465753424657615,-0.017534246575342527,2.7351936376862103e-08,-0.017808219178082174,5.470387275372421e-09,-0.01808219178082182,5.470387275372421e-09,-0.018493150684931403,6.685360289232636e-07,-0.018630136986301338,2.954009128701107e-07,-0.017397260273972592,8.697915767842149e-07,-0.01726027397260277,7.65854218552139e-08,-0.017123287671232834,2.324914592033279e-06,-0.0169863013698629,2.5710820194250377e-07,-0.016849315068493187,2.1334510373952441e-07,0.0,0.0,0.0,0.0,0.0
34,10:08:39,9,-0.017808219178082174,666653.0,-0.018150684931506733,-0.018493150684931403,4.4425015063299427e-07,-0.018630136986301338,2.954009128701107e-07,-0.018767123287671272,4.868644675081455e-07,-0.018904109589040985,3.4791663071368594e-07,-0.01904109589041092,2.6257858921787617e-07,-0.017808219178082174,3.829271092760695e-08,-0.01767123287671246,6.181537621170835e-07,-0.017534246575342527,1.92010593365572e-06,-0.017397260273972592,7.002095712476699e-07,-0.01726027397260277,3.282232365223452e-08,0.0,0.0,0.0,0.0,0.0
34,10:08:42,9,-0.017808219178082174,379911.0,-0.018150684931506733,-0.018493150684931403,6.630656416478911e-07,-0.018630136986301338,2.954009128701107e-07,-0.018767123287671272,4.868644675081455e-07,-0.018904109589040985,3.4791663071368594e-07,-0.01904109589041092,2.6257858921787617e-07,-0.017808219178082174,1.105018229625229e-06,-0.01767123287671246,6.619168603200629e-07,-0.017534246575342527,1.805227800872899e-06,-0.017397260273972592,4.978052420588903e-07,-0.01726027397260277,1.4223006915968295e-07,0.0,0.0,0.0,0.0,0.0
34,10:08:45,9,-0.017808219178082174,1214762.0,-0.018150684931506733,-0.018493150684931403,1.4064365684982495e-07,-0.018630136986301338,2.954009128701107e-07,-0.018767123287671272,4.868644675081455e-07,-0.018904109589040985,3.4791663071368594e-07,-0.01904109589041092,2.6257858921787617e-07,-0.017808219178082174,9.846697095670358e-07,-0.01767123287671246,6.837984094215526e-07,-0.017534246575342527,1.3949487552199674e-06,-0.017397260273972592,4.978052420588903e-07,-0.01726027397260277,1.4223006915968295e-07,0.0,0.0,0.0,0.0,0.0
34,10:08:48,9,-0.019178082191780854,9167828.0,-0.019246575342465766,-0.019315068493150678,8.205580913058631e-08,-0.019452054794520612,4.0480865837755915e-07,-0.019589041095890547,3.829271092760695e-08,-0.01972602739726026,2.4720680097407967e-07,-0.019863013698630194,1.531708437104278e-07,-0.019178082191780854,4.405849911584948e-06,-0.018630136986301338,3.9879123237464944e-08,-0.018493150684931403,9.080842877118218e-07,-0.01808219178082182,1.586412309858002e-07,-0.01794520547945211,1.001080871393153e-06,0.0,0.0,0.0,0.0,0.0
34,10:08:51,9,-0.019315068493150678,1524702.0,-0.019520547945205413,-0.01972602739726026,4.480247178530013e-08,-0.019863013698630194,1.531708437104278e-07,-0.019999999999999907,5.470387275372421e-09,-0.02013698630136984,9.299658368133115e-08,-0.020273972602739776,1.3566560442923603e-06,-0.019315068493150678,1.4496526279736915e-06,-0.019178082191780854,4.367557200657341e-06,-0.01904109589041092,6.017426002909662e-08,-0.018904109589040985,5.470387275372421e-07,-0.018767123287671272,1.641116182611726e-08,0.0,0.0,0.0,0.0,0.0
34,10:08:54,9,-0.019315068493150678,1496856.0,-0.019520547945205413,-0.01972602739726026,5.470387275372421e-09,-0.02013698630136984,6.017426002909662e-08,-0.020273972602739776,1.3566560442923603e-06,-0.02041095890410949,1.2691298478864016e-06,-0.020547945205479423,7.135409050377524e-06,-0.019315068493150678,1.7559943153945471e-06,-0.019178082191780854,4.652017338976707e-06,-0.01904109589041092,6.017426002909662e-08,-0.018904109589040985,5.470387275372421e-07,-0.018767123287671272,1.641116182611726e-08,0.0,0.0,0.0,0.0,0.0
34,10:08:57,9,-0.02013698630136984,1781484.0,-0.020205479452054753,-0.020273972602739776,7.603838312767665e-07,-0.02041095890410949,1.2691298478864016e-06,-0.020547945205479423,7.135409050377524e-06,-0.020684931506849358,1.4770045643505536e-07,-0.02082191780821907,1.3621264315677328e-06,-0.02013698630136984,5.4703872753724205e-08,-0.019863013698630194,9.846697095670357e-08,-0.01972602739726026,5.798610511894766e-07,-0.019589041095890547,2.7351936376862103e-08,-0.019452054794520612,1.690349668090078e-06,1.0,0.0,0.0,0.0,1.0
34,10:09:00,9,-0.020273972602739776,1716615.0,-0.02000000000000013,-0.020273972602739776,2.1881549101489682e-07,-0.02041095890410949,1.3019521715386361e-06,-0.020547945205479423,7.135409050377524e-06,-0.020684931506849358,1.4770045643505536e-07,-0.02082191780821907,1.3621264315677328e-06,-0.01972602739726026,6.072129875663387e-07,-0.019589041095890547,2.7351936376862103e-08,-0.019452054794520612,1.3347744951908706e-06,-0.019315068493150678,1.936517095481837e-06,-0.019178082191780854,5.0404148355281485e-06,0.0,0.0,0.0,0.0,1.0
34,10:09:03,9,-0.020547945205479423,8280116.0,-0.020205479452054753,-0.020547945205479423,2.4418167681079873e-06,-0.020684931506849358,1.4770045643505536e-07,-0.02082191780821907,1.3621264315677328e-06,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,2.7351936376862103e-08,-0.019863013698630194,1.0940774550744842e-08,-0.01972602739726026,7.877357676536286e-07,-0.019589041095890547,2.7351936376862103e-08,-0.019452054794520612,8.369692531319804e-07,-0.019315068493150678,1.9529282573079544e-06,0.0,0.0,0.0,0.0,1.0
34,10:09:06,9,-0.02013698630136984,2967588.0,-0.02006849315068493,-0.02013698630136984,1.4496526279736915e-06,-0.020273972602739776,5.470387275372421e-09,-0.020547945205479423,1.2383315675260548e-06,-0.020684931506849358,1.4770045643505536e-07,-0.02082191780821907,1.3621264315677328e-06,-0.019999999999999907,1.7505239281191747e-07,-0.019863013698630194,2.899305255947383e-07,-0.01972602739726026,7.330318948999044e-07,-0.019589041095890547,2.7351936376862103e-08,-0.019452054794520612,6.728576348708078e-07,0.0,0.0,0.0,0.0,1.0
34,10:09:09,9,-0.02041095890410949,2753633.0,-0.020479452054794622,-0.020547945205479423,7.295855509164197e-07,-0.020684931506849358,1.4770045643505536e-07,-0.02082191780821907,1.3621264315677328e-06,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,2.7351936376862103e-08,-0.02041095890410949,1.1487813278282084e-07,-0.020273972602739776,8.205580913058631e-08,-0.02013698630136984,2.992301839628714e-06,-0.019999999999999907,6.619168603200629e-07,-0.019863013698630194,3.993382711021867e-07,0.0,0.0,0.0,0.0,1.0
34,10:09:12,9,-0.020684931506849358,1647156.0,-0.020616438356164335,-0.020684931506849358,9.299658368133115e-08,-0.02082191780821907,1.427771078872202e-06,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,2.7351936376862103e-08,-0.021232876712328763,7.220911203491596e-07,-0.020547945205479423,5.176627478684922e-07,-0.02041095890410949,2.1334510373952441e-07,-0.020273972602739776,1.3675968188431052e-07,-0.02013698630136984,1.728642379017685e-06,-0.019999999999999907,4.5951253113128337e-07,0.0,0.0,0.0,0.0,0.0
34,10:09:15,9,-0.02082191780821907,621955.0,-0.02075342465753427,-0.02082191780821907,1.2636594606110292e-06,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,2.7351936376862103e-08,-0.021232876712328763,7.220911203491596e-07,-0.021369863013698698,4.9233485478351786e-08,-0.020684931506849358,1.531708437104278e-06,-0.020547945205479423,1.124875735434831e-06,-0.02041095890410949,3.3369362379771766e-07,-0.020273972602739776,3.829271092760695e-07,-0.02013698630136984,1.8654020609019955e-06,0.0,0.0,0.0,0.0,0.0
34,10:09:18,9,-0.02082191780821907,864959.0,-0.02075342465753427,-0.02082191780821907,1.208955587857305e-06,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,1.3675968188431052e-07,-0.021232876712328763,7.27561507624532e-07,-0.021369863013698698,4.9233485478351786e-08,-0.020684931506849358,1.3293041079154983e-06,-0.020547945205479423,1.775851821204149e-06,-0.02041095890410949,1.4770045643505536e-07,-0.020273972602739776,3.829271092760695e-07,-0.02013698630136984,1.8763428354527404e-06,0.0,0.0,0.0,1.0,0.0
34,10:09:21,9,-0.02082191780821907,1465354.0,-0.02075342465753427,-0.02082191780821907,2.1881549101489682e-07,-0.020958904109589005,2.5163781466713136e-07,-0.02109589041095894,1.3675968188431052e-07,-0.021232876712328763,7.494430567260217e-07,-0.021369863013698698,4.9233485478351786e-08,-0.020684931506849358,1.6739385062639608e-06,-0.020547945205479423,1.5789178792907417e-06,-0.02041095890410949,1.4770045643505536e-07,-0.020273972602739776,3.2275284924697285e-07,-0.02013698630136984,1.8927539972788576e-06,0.0,0.0,0.0,1.0,0.0
34,10:09:24,9,-0.021232876712328763,2937258.0,-0.021301369863013786,-0.021369863013698698,4.9233485478351786e-08,-0.02150684931506841,2.7351936376862103e-08,-0.021643835616438345,1.4770045643505536e-07,-0.02178082191780828,1.6356457953363539e-06,-0.021917808219177992,3.4627551453107424e-06,-0.021232876712328763,2.7351936376862103e-08,-0.02082191780821907,3.829271092760695e-07,-0.020684931506849358,2.313973817482534e-06,-0.020547945205479423,1.4312174228556865e-06,-0.02041095890410949,1.4770045643505536e-07,1.0,1.0,0.0,1.0,1.0
34,10:09:27,9,-0.021232876712328763,221509.0,-0.021301369863013786,-0.021369863013698698,1.1487813278282084e-07,-0.02150684931506841,2.7351936376862103e-08,-0.021643835616438345,1.4770045643505536e-07,-0.02178082191780828,1.6356457953363539e-06,-0.021917808219177992,3.4408735962092526e-06,-0.021232876712328763,5.360979529864973e-07,-0.02109589041095894,3.172824619716004e-07,-0.020958904109589005,1.0940774550744842e-08,-0.02082191780821907,1.143310940552836e-06,-0.020684931506849358,2.0951583264676372e-06,1.0,0.0,0.0,1.0,1.0
34,10:09:30,9,-0.02178082191780828,1007205.0,-0.02150684931506841,-0.02178082191780828,1.5918826971333744e-06,-0.021917808219177992,3.446343983484625e-06,-0.022054794520547927,1.5371788243796503e-06,-0.02219178082191786,2.0240432918877958e-07,-0.022328767123287574,1.3074225588140087e-06,-0.021232876712328763,1.028432807770015e-06,-0.02109589041095894,3.172824619716004e-07,-0.020958904109589005,1.6958200553654503e-07,-0.02082191780821907,1.3074225588140087e-06,-0.020684931506849358,7.002095712476699e-07,1.0,1.0,0.0,1.0,1.0
34,10:09:33,9,-0.021232876712328763,1035972.0,-0.0214383561643835,-0.02150684931506841,6.017426002909662e-08,-0.021643835616438345,1.4223006915968295e-07,-0.02178082191780828,1.5918826971333744e-06,-0.021917808219177992,3.4901070816876044e-06,-0.022054794520547927,1.5918826971333744e-06,-0.021369863013698698,7.111503457984148e-08,-0.021232876712328763,6.619168603200629e-07,-0.02109589041095894,3.3369362379771766e-07,-0.020958904109589005,1.6958200553654503e-07,-0.02082191780821907,1.5262380498289053e-06,1.0,0.0,0.0,1.0,1.0
34,10:09:36,9,-0.021232876712328763,2728280.0,-0.021369863013698698,-0.02150684931506841,2.7898975104399344e-07,-0.021643835616438345,3.829271092760695e-07,-0.02178082191780828,4.485717565805385e-07,-0.021917808219177992,3.4901070816876044e-06,-0.022054794520547927,1.5918826971333744e-06,-0.021232876712328763,2.6257858921787617e-07,-0.02109589041095894,3.3369362379771766e-07,-0.020958904109589005,2.352266528410141e-07,-0.02082191780821907,1.5152972752781606e-06,-0.020684931506849358,7.93206154929001e-07,1.0,0.0,0.0,1.0,1.0
34,10:09:39,9,-0.02150684931506841,1885985.0,-0.021575342465753322,-0.021643835616438345,9.299658368133115e-08,-0.02178082191780828,4.759236929574006e-07,-0.021917808219177992,3.550281341716701e-06,-0.022054794520547927,1.5918826971333744e-06,-0.02219178082191786,2.0240432918877958e-07,-0.02150684931506841,2.954009128701107e-07,-0.021369863013698698,2.4616742739175896e-07,-0.02109589041095894,2.7351936376862103e-08,-0.020958904109589005,2.2428587829026925e-07,-0.02082191780821907,1.5809419225826297e-06,1.0,0.0,0.0,1.0,1.0
34,10:09:42,9,-0.021643835616438345,857049.0,-0.021575342465753322,-0.021643835616438345,2.352266528410141e-07,-0.02178082191780828,2.406970401163865e-07,-0.021917808219177992,3.588574052644308e-06,-0.022054794520547927,1.5918826971333744e-06,-0.02219178082191786,2.0240432918877958e-07,-0.02150684931506841,3.063416874208556e-07,-0.021369863013698698,6.837984094215526e-07,-0.021232876712328763,6.564464730446904e-08,-0.02109589041095894,2.7351936376862103e-08,-0.020958904109589005,2.2428587829026925e-07,1.0,0.0,0.0,1.0,1.0
34,10:09:45,9,-0.02150684931506841,2277925.0,-0.021575342465753322,-0.021643835616438345,5.470387275372421e-09,-0.021917808219177992,2.6367266667295068e-06,-0.022054794520547927,1.5918826971333744e-06,-0.02219178082191786,2.0787471646415198e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02150684931506841,2.2428587829026925e-07,-0.021369863013698698,9.35436224088684e-07,-0.021232876712328763,7.111503457984148e-08,-0.02109589041095894,2.7351936376862103e-08,-0.020958904109589005,2.2428587829026925e-07,1.0,0.0,0.0,1.0,1.0
34,10:09:48,9,-0.021643835616438345,2934763.0,-0.02178082191780828,-0.021917808219177992,1.001080871393153e-06,-0.022054794520547927,1.5535899862057675e-06,-0.02219178082191786,2.0787471646415198e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.063416874208556e-07,-0.021643835616438345,9.73728935016291e-07,-0.02150684931506841,4.978052420588903e-07,-0.021369863013698698,7.111503457984147e-07,-0.021232876712328763,2.1881549101489683e-08,-0.02109589041095894,2.7351936376862103e-08,1.0,0.0,0.0,2.0,1.0
34,10:09:51,9,-0.021643835616438345,885449.0,-0.02178082191780828,-0.021917808219177992,6.400353112185732e-07,-0.022054794520547927,1.5590603734811399e-06,-0.02219178082191786,2.0787471646415198e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.063416874208556e-07,-0.021643835616438345,1.1159590041759738e-06,-0.02150684931506841,5.525091148126145e-07,-0.021369863013698698,7.603838312767665e-07,-0.021232876712328763,1.9146355463803474e-07,-0.020958904109589005,2.2428587829026925e-07,1.0,0.0,0.0,1.0,1.0
34,10:09:54,9,-0.021643835616438345,2820537.0,-0.02178082191780828,-0.021917808219177992,2.5163781466713136e-07,-0.022054794520547927,1.4660637897998088e-06,-0.02219178082191786,2.352266528410141e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.063416874208556e-07,-0.021643835616438345,1.3840079806692225e-06,-0.02150684931506841,4.485717565805385e-07,-0.021369863013698698,6.728576348708078e-07,-0.021232876712328763,4.1574943292830396e-07,-0.020958904109589005,2.2428587829026925e-07,1.0,0.0,0.0,1.0,1.0
34,10:09:57,9,-0.022054794520547927,1677921.0,-0.021986301369862904,-0.022054794520547927,1.1980148133065601e-06,-0.02219178082191786,2.352266528410141e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.3369362379771766e-07,-0.022602739726027443,3.3095843016003144e-06,-0.021917808219177992,1.641116182611726e-08,-0.021643835616438345,1.5700011480318848e-06,-0.02150684931506841,4.81394080232773e-07,-0.021369863013698698,6.072129875663387e-07,-0.021232876712328763,4.1574943292830396e-07,1.0,0.0,0.0,2.0,1.0
34,10:10:00,9,-0.021917808219177992,671147.0,-0.021986301369862904,-0.022054794520547927,1.455123015249064e-06,-0.02219178082191786,2.406970401163865e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.3916401107309007e-07,-0.022602739726027443,3.3259954634264317e-06,-0.021917808219177992,3.8566230291375565e-06,-0.02178082191780828,2.0240432918877958e-07,-0.021643835616438345,1.5809419225826297e-06,-0.02150684931506841,4.81394080232773e-07,-0.021369863013698698,7.603838312767665e-07,1.0,0.0,0.0,2.0,1.0
34,10:10:03,9,-0.022054794520547927,435530.0,-0.021986301369862904,-0.022054794520547927,1.6794088935393331e-06,-0.02219178082191786,2.406970401163865e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.993382711021867e-07,-0.022602739726027443,3.3259954634264317e-06,-0.021917808219177992,3.966030774645005e-06,-0.02178082191780828,2.1881549101489682e-07,-0.021643835616438345,1.613764246234864e-06,-0.02150684931506841,4.5951253113128337e-07,-0.021369863013698698,6.126833748417112e-07,1.0,0.0,0.0,1.0,1.0
34,10:10:06,9,-0.022054794520547927,3940856.0,-0.02212328767123295,-0.02219178082191786,3.11812074696228e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.993382711021867e-07,-0.022602739726027443,3.3259954634264317e-06,-0.022739726027397267,8.752619640595873e-08,-0.022054794520547927,8.752619640595873e-08,-0.021917808219177992,3.873034190963674e-06,-0.02178082191780828,1.5426492116550226e-06,-0.021643835616438345,1.2800706224371465e-06,-0.02150684931506841,4.540421438559109e-07,1.0,0.0,1.0,2.0,1.0
34,10:10:09,9,-0.022054794520547927,1170810.0,-0.02212328767123295,-0.02219178082191786,2.1881549101489682e-07,-0.022328767123287574,1.3074225588140087e-06,-0.02246575342465751,3.993382711021867e-07,-0.022602739726027443,3.336936237977177e-06,-0.022739726027397267,8.752619640595873e-08,-0.022054794520547927,1.1487813278282084e-07,-0.021917808219177992,3.971501161920378e-06,-0.02178082191780828,1.887283610003485e-06,-0.021643835616438345,1.0448439695961323e-06,-0.02150684931506841,4.81394080232773e-07,0.0,0.0,1.0,2.0,1.0
34,10:10:12,9,-0.022054794520547927,1905835.0,-0.02219178082191786,-0.022328767123287574,1.001080871393153e-06,-0.02246575342465751,4.3763098202979364e-07,-0.022602739726027443,3.364288174354039e-06,-0.022739726027397267,8.752619640595873e-08,-0.0228767123287672,6.072129875663387e-07,-0.022054794520547927,8.260284785812356e-07,-0.021917808219177992,4.392720982124054e-06,-0.02178082191780828,1.9146355463803473e-06,-0.021643835616438345,1.0448439695961323e-06,-0.02150684931506841,4.3763098202979364e-07,0.0,0.0,1.0,1.0,1.0
34,10:10:15,9,-0.022328767123287574,6800101.0,-0.02246575342465751,-0.022602739726027443,1.641116182611726e-08,-0.0228767123287672,4.3763098202979364e-07,-0.023013698630137025,2.7351936376862104e-07,-0.02315068493150685,3.4463439834846253e-07,-0.023287671232876783,2.4343223375407274e-06,-0.022328767123287574,1.0393735823207599e-07,-0.02219178082191786,1.1487813278282084e-07,-0.022054794520547927,1.1159590041759738e-06,-0.021917808219177992,4.173905491109157e-06,-0.02178082191780828,9.682585477409186e-07,1.0,0.0,1.0,1.0,1.0
34,10:10:18,9,-0.022328767123287574,1513189.0,-0.02246575342465751,-0.022602739726027443,2.2428587829026925e-07,-0.0228767123287672,3.11812074696228e-07,-0.023013698630137025,2.7351936376862104e-07,-0.02315068493150685,3.4463439834846253e-07,-0.023287671232876783,2.4616742739175893e-06,-0.022328767123287574,1.1597221023789532e-06,-0.02219178082191786,1.6411161826117263e-07,-0.022054794520547927,1.0612551314222496e-06,-0.021917808219177992,4.250490912964371e-06,-0.02178082191780828,9.409066113640564e-07,0.0,0.0,1.0,1.0,1.0
34,10:10:21,9,-0.022328767123287574,642140.0,-0.022602739726027443,-0.0228767123287672,1.859931673626623e-07,-0.023013698630137025,2.7351936376862104e-07,-0.02315068493150685,3.4463439834846253e-07,-0.023287671232876783,2.483555823019079e-06,-0.023424657534246496,1.0612551314222496e-06,-0.022328767123287574,1.105018229625229e-06,-0.02219178082191786,2.2975626556564168e-07,-0.022054794520547927,1.2910113969878914e-06,-0.021917808219177992,4.223138976587509e-06,-0.02178082191780828,9.409066113640564e-07,0.0,0.0,2.0,1.0,1.0
34,10:10:24,9,-0.022602739726027443,970160.0,-0.022739726027397267,-0.0228767123287672,2.4616742739175896e-07,-0.023013698630137025,4.9233485478351786e-08,-0.02315068493150685,3.3916401107309007e-07,-0.023287671232876783,2.472615048468334e-06,-0.023424657534246496,1.0612551314222496e-06,-0.022602739726027443,2.248329170178065e-06,-0.02246575342465751,1.2581890733356568e-07,-0.022328767123287574,1.3785375933938501e-06,-0.02219178082191786,5.032756293342627e-07,-0.022054794520547927,2.0896879391922647e-06,0.0,0.0,2.0,1.0,1.0
34,10:10:27,9,-0.022602739726027443,7053197.0,-0.022739726027397267,-0.0228767123287672,3.282232365223452e-08,-0.02315068493150685,1.0940774550744842e-08,-0.023424657534246496,5.142164038850075e-07,-0.02356164383561643,2.7898975104399344e-07,-0.023698630136986365,5.142164038850075e-07,-0.022602739726027443,1.3621264315677328e-06,-0.02246575342465751,3.2275284924697285e-07,-0.022328767123287574,2.582022793975783e-06,-0.02219178082191786,5.470387275372421e-07,-0.022054794520547927,1.89822438455423e-06,0.0,0.0,2.0,1.0,1.0
34,10:10:30,9,-0.0228767123287672,2097275.0,-0.022808219178082068,-0.0228767123287672,1.586412309858002e-07,-0.02315068493150685,5.470387275372421e-09,-0.023424657534246496,5.032756293342627e-07,-0.02356164383561643,3.993382711021867e-07,-0.023698630136986365,5.142164038850075e-07,-0.022739726027397267,1.0940774550744842e-08,-0.022602739726027443,9.518473859148012e-07,-0.02246575342465751,2.5710820194250377e-07,-0.022328767123287574,2.379618464787003e-06,-0.02219178082191786,5.470387275372421e-07,0.0,0.0,2.0,1.0,1.0
34,10:10:33,9,-0.0228767123287672,1847717.0,-0.023082191780821937,-0.023287671232876783,6.564464730446904e-08,-0.023424657534246496,7.002095712476699e-07,-0.02356164383561643,3.993382711021867e-07,-0.023698630136986365,5.142164038850075e-07,-0.023835616438356078,5.908018257402214e-07,-0.0228767123287672,3.282232365223452e-08,-0.022602739726027443,1.586412309858002e-07,-0.02246575342465751,2.5710820194250377e-07,-0.022328767123287574,2.379618464787003e-06,-0.02219178082191786,5.470387275372421e-07,1.0,1.0,2.0,2.0,2.0
34,10:10:36,9,-0.023287671232876783,3066326.0,-0.023356164383561584,-0.023424657534246496,7.166207330737871e-07,-0.02356164383561643,4.540421438559109e-07,-0.023698630136986365,5.1968679116038e-07,-0.023835616438356078,6.728576348708078e-07,-0.023972602739726012,7.97582464749299e-06,-0.023287671232876783,9.884989806597964e-06,-0.0228767123287672,1.531708437104278e-06,-0.022602739726027443,6.017426002909662e-08,-0.02246575342465751,2.5163781466713136e-07,-0.022328767123287574,2.3741480775116304e-06,1.0,2.0,2.0,2.0,2.0
34,10:10:39,9,-0.023287671232876783,641687.0,-0.023356164383561584,-0.023424657534246496,6.400353112185732e-07,-0.02356164383561643,4.540421438559109e-07,-0.023698630136986365,5.251571784357523e-07,-0.023835616438356078,7.002095712476699e-07,-0.023972602739726012,7.97582464749299e-06,-0.023287671232876783,9.666174315583068e-06,-0.02315068493150685,1.2034852005819325e-07,-0.0228767123287672,1.7231719917423126e-06,-0.022739726027397267,2.7351936376862103e-08,-0.022602739726027443,2.4616742739175896e-07,1.0,2.0,2.0,2.0,2.0
34,10:10:42,9,-0.023424657534246496,720106.0,-0.023356164383561584,-0.023424657534246496,7.385022821752768e-07,-0.02356164383561643,4.540421438559109e-07,-0.023698630136986365,5.251571784357523e-07,-0.023835616438356078,7.002095712476699e-07,-0.023972602739726012,7.97582464749299e-06,-0.023287671232876783,9.85216748294573e-06,-0.02315068493150685,3.829271092760695e-07,-0.0228767123287672,1.9036947718296024e-06,-0.022739726027397267,2.7351936376862103e-08,-0.022602739726027443,2.844601383193659e-07,1.0,2.0,2.0,2.0,2.0
34,10:10:45,9,-0.023287671232876783,2644461.0,-0.02349315068493152,-0.02356164383561643,1.641116182611726e-08,-0.023835616438356078,4.3216059475442123e-07,-0.023972602739726012,7.959413485666872e-06,-0.024109589041095947,2.6804897649324863e-07,-0.02424657534246566,5.1968679116038e-07,-0.023424657534246496,5.470387275372421e-09,-0.023287671232876783,1.0038160650308392e-05,-0.02315068493150685,3.77456722000697e-07,-0.0228767123287672,2.051395228264658e-06,-0.022739726027397267,2.7351936376862103e-08,1.0,2.0,2.0,2.0,2.0
34,10:10:48,9,-0.023424657534246496,17496570.0,-0.02349315068493152,-0.02356164383561643,5.798610511894766e-07,-0.023698630136986365,1.641116182611726e-08,-0.024657534246575352,4.972582033313531e-06,-0.024794520547945287,5.798610511894766e-07,-0.024931506849315,2.7898975104399348e-06,-0.023424657534246496,1.1542517151035809e-06,-0.023287671232876783,9.846697095670357e-06,-0.02315068493150685,3.829271092760695e-07,-0.0228767123287672,2.1170398755691267e-06,-0.022739726027397267,2.7351936376862103e-08,1.0,2.0,2.0,2.0,2.0
34,10:10:51,9,-0.02356164383561643,584558.0,-0.02349315068493152,-0.02356164383561643,3.2275284924697285e-07,-0.023698630136986365,1.641116182611726e-08,-0.023835616438356078,9.846697095670357e-08,-0.02452054794520553,8.205580913058631e-08,-0.024657534246575352,4.6990626695449095e-06,-0.023424657534246496,1.728642379017685e-06,-0.023287671232876783,9.923282517525572e-06,-0.02315068493150685,3.829271092760695e-07,-0.0228767123287672,2.144391811945989e-06,-0.022739726027397267,2.7351936376862103e-08,2.0,2.0,2.0,2.0,2.0
34,10:10:54,9,-0.023424657534246496,2159613.0,-0.02349315068493152,-0.02356164383561643,1.0940774550744842e-08,-0.023835616438356078,6.400353112185732e-07,-0.02452054794520553,1.4770045643505536e-07,-0.024657534246575352,4.720944218646399e-06,-0.024794520547945287,5.798610511894766e-07,-0.023424657534246496,2.3988195241235604e-06,-0.023287671232876783,9.841226708394985e-06,-0.02315068493150685,2.7351936376862104e-07,-0.0228767123287672,2.2319180083519476e-06,-0.022739726027397267,2.7351936376862103e-08,2.0,2.0,2.0,2.0,2.0
34,10:10:57,9,-0.02356164383561643,2209721.0,-0.02349315068493152,-0.02356164383561643,1.6465865698870986e-06,-0.023698630136986365,2.1881549101489683e-08,-0.023835616438356078,5.908018257402214e-07,-0.023972602739726012,1.641116182611726e-08,-0.02452054794520553,1.805227800872899e-07,-0.023424657534246496,1.977599703919884e-06,-0.023287671232876783,1.016944994491733e-05,-0.02315068493150685,2.7351936376862104e-07,-0.0228767123287672,2.23738839562732e-06,-0.022739726027397267,2.7351936376862103e-08,2.0,2.0,2.0,2.0,2.0
34,10:11:00,9,-0.023424657534246496,12883212.0,-0.023356164383561584,-0.023424657534246496,2.1881549101489683e-08,-0.02356164383561643,1.4770045643505535e-06,-0.023698630136986365,4.9233485478351786e-08,-0.023835616438356078,5.908018257402214e-07,-0.023972602739726012,1.641116182611726e-08,-0.023287671232876783,3.6405974356330996e-06,-0.02315068493150685,2.2975626556564168e-07,-0.0228767123287672,2.2155068465258303e-06,-0.022602739726027443,3.719863347253246e-07,-0.022328767123287574,2.3358553665840237e-06,2.0,2.0,2.0,2.0,2.0
34,10:11:03,9,-0.023287671232876783,8759483.0,-0.023082191780821937,-0.023287671232876783,3.829271092760695e-07,-0.023424657534246496,7.193012228387197e-07,-0.02356164383561643,1.8271093499743886e-06,-0.023698630136986365,5.634498893633593e-07,-0.023835616438356078,6.072129875663387e-07,-0.0228767123287672,1.3949487552199674e-06,-0.022739726027397267,5.470387275372421e-09,-0.022602739726027443,3.610455601745798e-07,-0.022328767123287574,2.3905592393377477e-06,-0.02219178082191786,4.1027904565293156e-07,2.0,2.0,2.0,2.0,2.0
